DATE,09/12/23 20:58:30,CO,2148.91,NO,7.39,NO2,6.34,O3,-3.97,CO2,616,T,21.30,RH,52.60,PM1.0,1.29,PM2.5,1.87,PM10,1.87,WD,24.63,WS,0.00,BATT,4.21,CHRG,217.48,RUN,83.77,SD,1,RAW,-200,1239,44,62,0,-3,0,-10,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,09/12/23 20:58:45,CO,2147.47,NO,7.48,NO2,5.96,O3,-4.79,CO2,605,T,21.30,RH,52.50,PM1.0,1.37,PM2.5,1.80,PM10,2.24,WD,24.63,WS,0.00,BATT,4.22,CHRG,212.65,RUN,80.55,SD,1,RAW,-199,1240,45,63,0,-2,0,-9,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,09/12/23 20:59:00,CO,2151.04,NO,6.81,NO2,5.28,O3,-6.16,CO2,604,T,21.30,RH,52.40,PM1.0,1.30,PM2.5,1.48,PM10,2.24,WD,24.99,WS,0.00,BATT,4.21,CHRG,212.65,RUN,78.94,SD,1,RAW,-200,1242,45,63,0,-1,0,-9,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,09/12/23 20:59:15,CO,2150.61,NO,6.43,NO2,4.58,O3,-7.54,CO2,607,T,21.30,RH,52.20,PM1.0,1.13,PM2.5,1.78,PM10,2.10,WD,24.63,WS,0.00,BATT,4.21,CHRG,212.65,RUN,80.55,SD,1,RAW,-200,1242,47,64,0,0,0,-8,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,09/12/23 20:59:30,CO,2152.66,NO,5.69,NO2,3.53,O3,-8.81,CO2,614,T,21.30,RH,52.10,PM1.0,0.62,PM2.5,1.47,PM10,1.61,WD,24.99,WS,0.00,BATT,4.21,CHRG,215.87,RUN,83.77,SD,1,RAW,-201,1241,47,64,0,0,0,-7,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,09/12/23 20:59:45,CO,2155.71,NO,6.61,NO2,2.45,O3,-10.52,CO2,610,T,21.30,RH,51.90,PM1.0,0.70,PM2.5,1.64,PM10,1.69,WD,24.63,WS,0.00,BATT,4.21,CHRG,212.65,RUN,80.55,SD,1,RAW,-202,1240,47,66,0,2,0,-6,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,09/12/23 21:00:00,CO,2162.88,NO,7.65,NO2,2.62,O3,-10.74,CO2,601,T,21.30,RH,51.70,PM1.0,0.87,PM2.5,1.85,PM10,2.31,WD,24.63,WS,0.00,BATT,4.21,CHRG,217.48,RUN,82.16,SD,1,RAW,-204,1240,47,66,0,2,0,-6,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,09/12/23 21:00:15,CO,2164.14,NO,8.71,NO2,3.21,O3,-10.59,CO2,596,T,21.30,RH,51.60,PM1.0,0.95,PM2.5,1.94,PM10,2.27,WD,24.99,WS,0.00,BATT,4.22,CHRG,212.65,RUN,80.55,SD,1,RAW,-205,1239,45,66,0,1,0,-6,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,09/12/23 21:00:30,CO,2159.49,NO,8.74,NO2,3.60,O3,-9.90,CO2,624,T,21.30,RH,51.60,PM1.0,0.98,PM2.5,1.97,PM10,2.11,WD,24.63,WS,0.00,BATT,4.22,CHRG,212.65,RUN,80.55,SD,1,RAW,-204,1237,45,65,0,0,0,-7,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,09/12/23 21:00:45,CO,2159.55,NO,9.79,NO2,4.55,O3,-8.32,CO2,616,T,21.30,RH,51.60,PM1.0,1.13,PM2.5,1.99,PM10,2.05,WD,24.99,WS,0.00,BATT,4.21,CHRG,212.65,RUN,80.55,SD,1,RAW,-204,1236,44,65,0,0,0,-7,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
